object	id	taxonomy	obstacles	m1_cal	m2_cal	m3_cal	m4_cal	x	y	z	rx	ry	rz	m1	m2	m3	m4
mustard bottle																	
small green cup	427926.0	12.0	0.0	14460	15221	16607	16381	22.029702	-18.008824	153.970672	1.538851	-2.689603	-0.092475	16295.0	13386.0	18434.0	15988.0
small green cup	427927.0	12.0	0.0	14460	15221	16607	16381	3.8860089999999996	-21.199075	161.490796	-1.43201	-2.691161	-0.112025	16253.0	13423.0	18397.0	15987.0
small green cup	427928.0	12.0	0.0	14460	15221	16607	16381	6.75414	-10.95305	154.42857	-1.353127	-2.722913	-0.162198	16394.0	13294.0	18532.0	15979.0
small green cup	427929.0	12.0	0.0	14460	15221	16607	16381	5.030651	-16.074929	166.079723	-0.504033	-3.046214	-0.047748	16288.0	13391.0	18428.0	15979.0
small green cup	427930.0	12.0	0.0	14460	15221	16607	16381	-8.597976	-20.193070000000002	162.681195	-0.26521500000000003	0.6265970000000001	0.031827	16394.0	13291.0	18537.0	15979.0
small green cup	427931.0	12.0	0.0	14460	15221	16607	16381	7.01598	-11.796323	154.834762	1.230504	-2.829239	-0.05811	16481.0	13197.0	18622.0	15979.0
small green cup	706368.0	12.0	0.0	14457	15223	16608	16374	-3.233525	-8.846036999999999	171.764254	0.10180700000000001	-3.071333	-0.035177999999999994	16165.0	13515.0	18310.0	15982.0
small green cup	706369.0	12.0	0.0	14457	15223	16608	16374	0.304219	-26.397709000000003	165.955364	-1.1142299999999998	-2.84022	-0.07304	15510.0	14170.0	17660.0	15981.0
small green cup	706370.0	12.0	0.0	14457	15223	16608	16374	1.8085099999999998	-10.063323	165.376996	-1.073028	2.509867	0.070621	16419.0	13267.0	18555.0	15977.0
small green cup	706371.0	12.0	0.0	14457	15223	16608	16374	0.836693	-14.293475	167.948676	-0.20837199999999997	-3.057525	-0.11699100000000001	16026.0	13652.0	18171.0	15974.0
small green cup	706372.0	12.0	0.0	14457	15223	16608	16374	-2.267204	-15.553935000000001	166.905708	-1.016636	-2.900467	-0.10709500000000001	16260.0	13419.0	18404.0	15975.0
small green cup	706373.0	12.0	0.0	14457	15223	16608	16374	-14.7772	-13.457173999999998	163.460015	-1.015732	-2.917463	-0.08211	16316.0	13372.0	18460.0	15975.0
small green cup	706374.0	12.0	0.0	14457	15223	16608	16374	9.221697	-12.633714	164.965486	1.212024	-2.7405060000000003	-0.011331	16517.0	13163.0	18657.0	15970.0
small green cup	706375.0	12.0	0.0	14457	15223	16608	16374	-4.873089	-17.692317000000003	167.38573799999998	-0.08820800000000001	-3.11089	-0.140368	16234.0	13450.0	18376.0	15972.0
small green cup	706376.0	12.0	0.0	14457	15223	16608	16374	-7.096014	-11.406391000000001	167.20605600000002	-0.793307	-2.967948	-0.067101	16315.0	13372.0	18460.0	15972.0
small green cup	706377.0	12.0	0.0	14457	15223	16608	16374	4.345199	-15.496678	160.930914	-1.613402	2.6196650000000004	0.038457	16259.0	13419.0	18406.0	15972.0
small green cup	706378.0	12.0	0.0	14457	15223	16608	16374	-3.666696	-21.76209	170.219449	-0.895732	-2.9379299999999997	-0.080849	16099.0	13579.0	18248.0	15972.0
small green cup	706379.0	12.0	0.0	14457	15223	16608	16374	10.548657	-13.598239000000001	163.027299	-1.381345	2.758368	0.04955	16520.0	13158.0	18661.0	15972.0
small green cup	706380.0	12.0	0.0	14457	15223	16608	16374	6.938431	-13.174078	172.42142900000002	-0.327988	-3.025673	-0.090643	15518.0	14161.0	17670.0	15972.0
small green cup	706381.0	12.0	0.0	14457	15223	16608	16374	-6.620528999999999	-21.092445	169.773147	-1.038526	-2.881472	-0.15755	15993.0	13685.0	18143.0	15972.0
small green cup	706382.0	12.0	0.0	14457	15223	16608	16374	-0.069885	-9.910263	163.99909499999998	-1.307569	2.795986	0.058744000000000005	16461.0	13218.0	18602.0	15972.0
small green cup	706383.0	12.0	0.0	14457	15223	16608	16374	4.146165	-14.365542000000001	172.578691	-0.191152	-3.09743	-0.077017	15596.0	14082.0	17748.0	15972.0
small green cup	706384.0	12.0	0.0	14457	15223	16608	16374	-10.399415	-20.376019	170.888509	-0.8725290000000001	-2.932545	-0.11001300000000001	15632.0	14047.0	17781.0	15972.0
small green cup	706387.0	12.0	0.0	14457	15223	16608	16374	5.764239	-8.250468	172.94421	-0.47179399999999994	-2.984761	-0.10735499999999999	15515.0	14164.0	17667.0	15972.0
small green cup	706388.0	12.0	0.0	14457	15223	16608	16374	-3.365775	-11.925671000000001	165.07135	-1.045447	2.875424	0.04331	15598.0	14081.0	17750.0	15972.0
tall plastic tube	765640.0	12.0	0.0	14495	15220	16582	16406	-0.170993	-8.538625	332.999235	-1.675959	2.507021	0.035396	16233.0	13480.0	18318.0	16004.0
tall plastic tube	765641.0	12.0	0.0	14495	15220	16582	16406	2.362378	-18.744169	300.767986	-2.287848	2.046051	0.170896	16551.0	13158.0	18634.0	16005.0
tall plastic tube	765642.0	12.0	0.0	14495	15220	16582	16406	-0.11703699999999999	-7.601349000000001	311.60535600000003	-2.658061	1.468836	0.085214	16577.0	13134.0	18659.0	16005.0
tall plastic tube	765643.0	12.0	0.0	14495	15220	16582	16406	5.26156	-20.694354	303.30028599999997	-0.928322	2.916676	0.16478199999999998	16520.0	13186.0	18602.0	16003.0
tall plastic tube	765644.0	12.0	0.0	14495	15220	16582	16406	-2.571802	-29.595014000000003	281.834906	0.187889	-3.001062	-0.195018	16571.0	13140.0	18652.0	16004.0
tall plastic tube	765646.0	12.0	0.0	14495	15220	16582	16406	-24.277585000000002	-23.527901999999997	310.829454	0.714042	2.991916	0.099677	16580.0	13132.0	18661.0	16007.0
tall plastic tube	765647.0	12.0	0.0	14495	15220	16582	16406	-5.072453	-20.936814000000002	286.637666	1.263312	2.836282	0.062227	16574.0	13131.0	18656.0	16004.0
tall plastic tube	765648.0	12.0	0.0	14495	15220	16582	16406	-5.924826	-33.054195	270.663535	-1.141979	2.747241	0.166765	16574.0	13146.0	18650.0	16004.0
tall plastic tube	765650.0	12.0	0.0	14495	15220	16582	16406	11.560219	-23.726134	307.649694	-1.243087	2.720225	0.272728	16537.0	13170.0	18619.0	16004.0
tall plastic tube	765651.0	12.0	0.0	14495	15220	16582	16406	15.971420000000002	-33.889613	310.557449	-1.7642790000000002	2.4956240000000003	0.275462	16441.0	13273.0	18524.0	16004.0
tall plastic tube	765652.0	12.0	0.0	14495	15220	16582	16406	19.187891	-47.771351	340.85756299999997	-2.489979	1.7217930000000001	0.376081	15497.0	14216.0	17583.0	16004.0
tall plastic tube	765653.0	12.0	0.0	14495	15220	16582	16406	5.672777	-19.266531	316.73069	-2.435457	1.7349240000000001	0.218819	16577.0	13131.0	18662.0	16004.0
tall plastic tube	765654.0	12.0	0.0	14495	15220	16582	16406	7.607232000000001	-30.021597999999997	310.1457	-0.766876	2.9389689999999997	0.29488000000000003	16446.0	13260.0	18528.0	15988.0
tall plastic tube	765655.0	12.0	0.0	14495	15220	16582	16406	27.125451	-30.608379	304.20511600000003	-2.134236	2.178556	0.31605700000000003	15605.0	14107.0	17693.0	16004.0
tall plastic tube	765656.0	12.0	0.0	14495	15220	16582	16406	23.290526999999997	-8.519271	311.075927	-2.571055	1.644652	0.25858200000000003	16483.0	13227.0	18567.0	15998.0
tall plastic tube	765658.0	12.0	0.0	14495	15220	16582	16406	-19.068876	-35.112836	310.535302	1.254883	2.858325	0.14827200000000001	16575.0	13131.0	18656.0	16004.0
tall plastic tube	765660.0	12.0	0.0	14495	15220	16582	16406	-6.868262	-23.36417	334.463306	-1.446409	2.6118959999999998	0.162754	16498.0	13212.0	18580.0	16004.0
tall plastic tube	765662.0	12.0	0.0	14495	15220	16582	16406	9.795314	-15.108466	301.311592	-1.748109	2.471726	0.24285500000000002	16578.0	13135.0	18658.0	16003.0
tall plastic tube	765663.0	12.0	0.0	14495	15220	16582	16406	4.226496	-22.530139000000002	315.22301600000003	-2.201545	2.113271	0.188407	16580.0	13135.0	18659.0	16003.0
tall plastic tube	765664.0	12.0	0.0	14495	15220	16582	16406	102.328766	-180.299275	367.34988500000003	-1.9243990000000002	1.870591	0.656166	15705.0	14008.0	17791.0	16003.0
tall plastic tube	765665.0	12.0	0.0	14495	15220	16582	16406	30.566445	-104.98048500000002	343.830538	1.005144	-2.815461	-0.609308	15543.0	14171.0	17629.0	15991.0
tall plastic tube	865027.0	12.0	0.0	14494	15222	16584	16396	2.669561	-25.427448000000002	317.569539	-0.510714	3.016713	0.128172	16577.0	13135.0	18660.0	16003.0
tall plastic tube	865028.0	12.0	0.0	14494	15222	16584	16396	2.669058	-19.090494	314.383338	0.106982	3.09863	0.22545900000000002	16577.0	13134.0	18658.0	16002.0
tall plastic tube	865029.0	12.0	0.0	14494	15222	16584	16396	8.543969	-13.348412	315.843826	1.520437	4.8270040000000005	0.20231	16574.0	13134.0	18659.0	15998.0
tall plastic tube	865030.0	12.0	0.0	14494	15222	16584	16396	-19.461926000000002	-15.318660999999999	307.00282400000003	-1.372493	-2.7943029999999998	-0.072809	16578.0	13134.0	18662.0	16031.0
tall plastic tube	865031.0	12.0	0.0	14494	15222	16584	16396	-2.0512330000000003	-19.938964000000002	321.530055	-1.530357	2.579223	0.184078	16480.0	13230.0	18565.0	15999.0
tall plastic tube	865032.0	12.0	0.0	14494	15222	16584	16396	1.1852040000000001	-20.027982	313.940745	-0.921917	2.9289110000000003	0.185306	16577.0	13133.0	18662.0	15999.0
tall plastic tube	865033.0	12.0	0.0	14494	15222	16584	16396	-1.396323	-10.711147	294.727332	0.751788	3.080269	0.126094	16472.0	13239.0	18555.0	15992.0
tall plastic tube	865034.0	12.0	0.0	14494	15222	16584	16396	-15.965163	-16.89979	310.92668100000003	1.165892	2.947868	0.127395	16530.0	13194.0	18609.0	15994.0
tall plastic tube	865035.0	12.0	0.0	14494	15222	16584	16396	-22.409744	-17.206224	300.87919500000004	-1.510835	-2.759979	-0.12018800000000002	16577.0	13137.0	18660.0	15994.0
tall plastic tube	865036.0	12.0	0.0	14494	15222	16584	16396	-21.635927	-14.498613	299.856462	1.054144	2.910887	0.09185900000000001	16500.0	13216.0	18584.0	15973.0
tall plastic tube	865037.0	12.0	0.0	14494	15222	16584	16396	5.850766999999999	-36.198537	325.355758	-1.246263	2.724577	0.283724	16459.0	13252.0	18543.0	15994.0
tall plastic tube	865038.0	12.0	0.0	14494	15222	16584	16396	2.587567	-14.130148000000002	318.302194	-1.812102	2.4163189999999997	0.174948	16527.0	13184.0	18609.0	15994.0
tall plastic tube	865039.0	12.0	0.0	14494	15222	16584	16396	10.673047	-13.057958	321.148538	-2.05193	2.152088	0.054465	16427.0	13284.0	18517.0	15992.0
tall plastic tube	865040.0	12.0	0.0	14494	15222	16584	16396	8.403007	-28.226767	325.768572	-1.669604	2.44346	0.149621	16473.0	13238.0	18560.0	15994.0
tall plastic tube	865041.0	12.0	0.0	14494	15222	16584	16396	-13.143832999999999	-19.980228	315.34709100000003	0.750129	3.033087	0.138097	16476.0	13235.0	18559.0	15992.0
tall plastic tube	865042.0	12.0	0.0	14494	15222	16584	16396	-0.82704	-28.640421999999997	315.428796	-0.775613	-3.024047	-0.22091	16544.0	13167.0	18626.0	15994.0
tall plastic tube	865044.0	12.0	0.0	14494	15222	16584	16396	3.710843	-28.509791999999997	319.580556	-1.034458	2.812415	0.23830500000000002	16572.0	13136.0	18655.0	15997.0
tall plastic tube	865045.0	12.0	0.0	14494	15222	16584	16396	2.881194	-17.978755	306.451594	-1.942507	2.213646	0.072602	16514.0	13198.0	18602.0	15994.0
tall plastic tube	865046.0	12.0	0.0	14494	15222	16584	16396	-5.690582	-9.830956	310.53000499999996	-0.065468	3.044034	0.161806	16567.0	13144.0	18647.0	15994.0
tall plastic tube	865047.0	12.0	0.0	14494	15222	16584	16396	-5.467835	-20.890079	328.95072200000004	-0.63617	-3.0420700000000003	-0.172293	15331.0	14385.0	17421.0	15990.0
tall plastic tube	865048.0	12.0	0.0	14494	15222	16584	16396	-6.663177	-14.638982	305.66253	-0.688042	-3.04737	-0.111925	16488.0	13230.0	18569.0	15994.0
tall plastic tube	865049.0	12.0	0.0	14494	15222	16584	16396	-24.080337	-15.029145000000002	305.439369	0.993827	2.9370529999999997	0.101605	16537.0	13185.0	18616.0	15994.0
tall plastic tube	865050.0	12.0	0.0	14494	15222	16584	16396	6.857748	-24.59299	326.643509	-0.9391219999999999	-2.901986	-0.209089	15588.0	14126.0	17679.0	15994.0
tall plastic tube	865051.0	12.0	0.0	14494	15222	16584	16396	2.463803	-22.603842999999998	294.254122	-1.788282	2.3320540000000003	0.142372	16465.0	13245.0	18551.0	16000.0
tall plastic tube	865052.0	12.0	0.0	14494	15222	16584	16396	18.267297	-15.038925	330.919031	0.25446799999999997	-3.130603	-0.128412	16574.0	13135.0	18660.0	15999.0
tall plastic tube	865053.0	12.0	0.0	14494	15222	16584	16396	8.566411	-4.6608540000000005	323.77319700000004	0.698488	3.017777	0.200754	16576.0	13135.0	18660.0	15996.0
tall plastic tube	865054.0	12.0	0.0	14494	15222	16584	16396	-14.175564999999999	-8.393180000000001	334.809894	-0.8265790000000001	-3.014318	-0.174537	16543.0	13184.0	18617.0	15954.0
tall plastic tube	865055.0	12.0	0.0	14494	15222	16584	16396	12.280327	-9.17655	330.053027	-1.832973	2.4428	0.104956	16489.0	13223.0	18574.0	15991.0
tall plastic tube	865056.0	12.0	0.0	14494	15222	16584	16396	11.829924	-20.199351	330.07257000000004	-0.265546	-3.070138	-0.181563	16536.0	13175.0	18619.0	15992.0
tall plastic tube	865057.0	12.0	0.0	14494	15222	16584	16396	-16.36652	-30.434146999999996	334.174302	-1.02601	-2.916843	-0.263863	16243.0	13476.0	18328.0	15992.0
tall plastic tube	865058.0	12.0	0.0	14494	15222	16584	16396	-17.760463	-18.566492999999998	322.239662	-1.24682	-2.8437259999999998	-0.27908299999999997	16541.0	13173.0	18622.0	15992.0
tall plastic tube	865059.0	12.0	0.0	14494	15222	16584	16396	8.409736	-12.42039	323.994531	-1.826984	2.47553	0.166759	16477.0	13234.0	18564.0	15993.0
tall plastic tube	865060.0	12.0	0.0	14494	15222	16584	16396	3.9827339999999998	-19.701772000000002	329.862721	-0.596228	-3.0377490000000003	-0.18165699999999999	16565.0	13146.0	18647.0	15997.0
tall plastic tube	865061.0	12.0	0.0	14494	15222	16584	16396	1.061078	-15.377443	323.107898	-2.1313020000000003	2.208843	0.16097999999999998	16345.0	13373.0	18433.0	15997.0
tall plastic tube	865062.0	12.0	0.0	14494	15222	16584	16396	-19.962618	-13.850028	324.24764	-0.46418000000000004	-3.0584700000000002	-0.104082	16351.0	13370.0	18436.0	15997.0
tall plastic tube	865063.0	12.0	0.0	14494	15222	16584	16396	-4.430608	-5.344876	334.852192	-0.687526	2.976618	0.086577	16463.0	13251.0	18551.0	15973.0
tall plastic tube	865064.0	12.0	0.0	14494	15222	16584	16396	13.863329	-15.506285	315.137225	-1.6099299999999999	2.625513	0.080211	16394.0	13321.0	18483.0	15993.0
tall plastic tube	865065.0	12.0	0.0	14494	15222	16584	16396	13.792753	-25.555875	319.98371000000003	-0.5201319999999999	-2.976685	-0.221135	16350.0	13366.0	18435.0	15993.0
tall plastic tube	865066.0	12.0	0.0	14494	15222	16584	16396	0.09209500000000001	-16.970639000000002	314.929885	-1.441514	2.707977	0.19131700000000001	16436.0	13283.0	18519.0	15994.0
tall plastic tube	865067.0	12.0	0.0	14494	15222	16584	16396	-1.174248	-16.077426000000003	324.691042	-0.565828	-3.00745	-0.155373	16311.0	13403.0	18397.0	15972.0
tall plastic tube	865068.0	12.0	0.0	14494	15222	16584	16396	9.239991	-19.661747000000002	322.700281	-1.8291540000000002	2.450097	0.130426	16487.0	13227.0	18576.0	15994.0
tall plastic tube	865069.0	12.0	0.0	14494	15222	16584	16396	8.970089	-28.453578000000004	332.676311	-0.444427	-3.046177	-0.154177	16408.0	13303.0	18492.0	15994.0
tall plastic tube	865070.0	12.0	0.0	14494	15222	16584	16396	-4.839295	-12.272753999999999	318.710195	-1.761322	2.458875	0.12278599999999999	16577.0	13136.0	18659.0	16036.0
tall plastic tube	865071.0	12.0	0.0	14494	15222	16584	16396	-14.102466	-19.145436	331.658843	-0.8595360000000001	-2.957816	-0.27912	16390.0	13324.0	18474.0	15997.0
tall plastic tube	865072.0	12.0	0.0	14494	15222	16584	16396	14.738188000000001	-14.988551000000001	315.428832	-1.9822259999999998	2.333135	0.1138	16524.0	13189.0	18610.0	16006.0
tall plastic tube	865073.0	12.0	0.0	14494	15222	16584	16396	2.9252580000000004	-27.449909	319.682118	-0.5145810000000001	-3.060247	-0.22753400000000001	16451.0	13262.0	18536.0	15997.0
tall plastic tube	865074.0	12.0	0.0	14494	15222	16584	16396	-6.275915	-11.986213000000001	318.079307	-1.6849459999999998	2.560549	0.11868800000000002	16523.0	13189.0	18608.0	15997.0
tall plastic tube	865075.0	12.0	0.0	14494	15222	16584	16396	2.756903	-19.218029	320.17517000000004	-0.38155100000000003	-3.0297169999999998	-0.18872	16574.0	13138.0	18654.0	15997.0
tall plastic tube	865076.0	12.0	0.0	14494	15222	16584	16396	8.09553	-16.251823	321.74287000000004	-1.6672790000000002	2.577003	0.140458	16575.0	13138.0	18660.0	15997.0
tall plastic tube	865077.0	12.0	0.0	14494	15222	16584	16396	-7.661989999999999	-28.416171000000002	312.95862400000004	-0.9902270000000001	-2.925488	-0.20388900000000001	16388.0	13324.0	18475.0	15997.0
tall plastic tube	865078.0	12.0	0.0	14494	15222	16584	16396	5.40575	-13.971954	317.066311	-1.8315689999999998	2.490202	0.153378	16572.0	13139.0	18656.0	15994.0
tall plastic tube	865079.0	12.0	0.0	14494	15222	16584	16396	-2.011628	-17.426544	320.500402	-0.943317	-2.9158880000000003	-0.176208	16391.0	13321.0	18476.0	15994.0
tall plastic tube	865080.0	12.0	0.0	14494	15222	16584	16396	3.4158120000000003	-14.227167999999999	322.277487	-1.969688	2.36439	0.10261400000000001	15679.0	14036.0	17769.0	15994.0
tall plastic tube	865081.0	12.0	0.0	14494	15222	16584	16396	7.1175809999999995	-22.435932	321.72312	0.19355	-3.102481	-0.041384	16462.0	13251.0	18549.0	15997.0
tall plastic tube	865082.0	12.0	0.0	14494	15222	16584	16396	-6.50031	-9.218008	327.378086	-2.272247	2.077059	0.066791	16497.0	13224.0	18578.0	15997.0
tall plastic tube	865083.0	12.0	0.0	14494	15222	16584	16396	-7.407441	-17.572129999999998	326.12078199999996	-0.7228979999999999	2.748591	0.10528399999999999	16574.0	13149.0	18651.0	15997.0
tall plastic tube	865084.0	12.0	0.0	14494	15222	16584	16396	-2.93319	-7.2179199999999994	331.33453199999997	-0.20602199999999998	3.104893	0.131106	16418.0	13296.0	18504.0	16009.0
tall plastic tube	865085.0	12.0	0.0	14494	15222	16584	16396	-4.579875	-16.496694	326.268389	1.653346	2.6395619999999997	0.054955	16462.0	13251.0	18551.0	15997.0
tall plastic tube	865086.0	12.0	0.0	14494	15222	16584	16396	-17.420676	-20.782139	335.221916	-1.614373	-2.558041	-0.18008	15704.0	14012.0	17793.0	15997.0
tall plastic tube	865087.0	12.0	0.0	14494	15222	16584	16396	-16.345292	-22.659522	331.11536	-1.524459	-2.626292	-0.12683599999999998	16287.0	13426.0	18374.0	15992.0
tall plastic tube	865088.0	12.0	0.0	14494	15222	16584	16396	-7.267061	-18.940952	322.066378	-1.459733	-2.6434830000000002	-0.135143	16488.0	13225.0	18570.0	15994.0
tall plastic tube	865089.0	12.0	0.0	14494	15222	16584	16396	7.194589	-13.139385	326.997041	-1.813632	2.447545	0.175073	16492.0	13222.0	18580.0	15994.0
tall plastic tube	865090.0	12.0	0.0	14494	15222	16584	16396	-5.3841019999999995	-26.427778999999997	334.316577	-0.029688	-3.123198	-0.24415900000000001	16460.0	13252.0	18543.0	15994.0
tall plastic tube	865091.0	12.0	0.0	14494	15222	16584	16396	0.722536	1.152232	323.138771	-1.9936740000000002	2.339398	0.136377	16573.0	13138.0	18655.0	15994.0
tall plastic tube	865092.0	12.0	0.0	14494	15222	16584	16396	4.991182	-9.818102	318.93017000000003	-1.3464399999999999	-2.794406	-0.181728	16556.0	13156.0	18636.0	15994.0
tall plastic tube	865093.0	12.0	0.0	14494	15222	16584	16396	5.163547	-17.264756	343.474026	-0.058111	-3.092806	-0.19614	16488.0	13224.0	18570.0	15994.0
tall plastic tube	865094.0	12.0	0.0	14494	15222	16584	16396	-10.891314999999999	-18.988453	354.585368	-0.656732	-3.0194520000000002	-0.14641600000000002	16509.0	13204.0	18592.0	15994.0
tall plastic tube	865095.0	12.0	0.0	14494	15222	16584	16396	3.0974169999999996	-12.659326	339.06451200000004	-1.8876970000000002	2.361923	0.153448	16230.0	13486.0	18315.0	15994.0
tall plastic tube	865096.0	12.0	0.0	14494	15222	16584	16396	-13.644941000000001	-26.518963	349.113055	-0.938832	-2.939723	-0.22609	16516.0	13196.0	18598.0	15994.0
tall plastic tube	865097.0	12.0	0.0	14494	15222	16584	16396	6.889324	-21.374299	344.122641	-0.065372	-3.076737	-0.13005	16526.0	13184.0	18609.0	15994.0
tall plastic tube	865098.0	12.0	0.0	14494	15222	16584	16396	12.094576	-6.915278999999999	337.339024	-2.1006240000000003	2.22092	0.113726	16454.0	13258.0	18540.0	15994.0
tall plastic tube	865099.0	12.0	0.0	14494	15222	16584	16396	-4.519872	-13.147063000000001	350.999116	-1.123356	-2.8924830000000004	-0.11820599999999999	16340.0	13375.0	18426.0	15994.0
tall plastic tube	865100.0	12.0	0.0	14494	15222	16584	16396	16.203598	-23.054384	341.675788	0.027676	-3.0872669999999998	-0.146276	16222.0	13488.0	18309.0	15994.0
tall plastic tube	865101.0	12.0	0.0	14494	15222	16584	16396	6.695478	-5.0279	341.97315299999997	-2.170076	2.174834	0.107581	16492.0	13218.0	18576.0	15994.0
small battery pack	220113.0	12.0	0.0	14472	15266	16657	16333	0.741079	-17.494954999999997	143.83781399999998	-1.348608	2.724416	0.07509199999999999	16553.0	13176.0	18738.0	15934.0
small battery pack	220114.0	12.0	0.0	14472	15266	16657	16333	2.195985	-16.184044	141.501875	-1.1908100000000001	2.796391	0.181952	16516.0	13213.0	18706.0	15937.0
small battery pack	220115.0	12.0	0.0	14472	15266	16657	16333	6.072676	-23.774055999999998	149.703803	-0.06525800000000001	3.1522330000000003	0.20059200000000002	16278.0	13452.0	18465.0	15936.0
small battery pack	220116.0	12.0	0.0	14472	15266	16657	16333	-5.781162999999999	-13.717392000000002	142.535478	0.47488	3.2198900000000004	0.18198399999999998	16277.0	13458.0	18463.0	15936.0
small battery pack	220117.0	12.0	0.0	14472	15266	16657	16333	2.032696	-26.608253	135.791383	-1.448861	2.682188	0.141248	16557.0	13187.0	18740.0	15936.0
small battery pack	220118.0	12.0	0.0	14472	15266	16657	16333	3.9508989999999997	-14.97405	148.414351	-1.2496690000000001	2.774999	0.213667	16522.0	13210.0	18708.0	15936.0
small battery pack	220119.0	12.0	0.0	14472	15266	16657	16333	1.132184	-29.406716999999997	132.811505	-0.24175700000000003	3.1086810000000002	0.199925	16419.0	13311.0	18606.0	15936.0
small battery pack	220120.0	12.0	0.0	14472	15266	16657	16333	-8.108928	-16.872702	149.084807	-0.283639	-3.120373	-0.22482399999999997	16503.0	13233.0	18686.0	15936.0
small battery pack	220121.0	12.0	0.0	14472	15266	16657	16333	13.924888000000001	-22.337119	133.895593	-1.829031	2.422361	0.153644	16480.0	13250.0	18669.0	15936.0
small battery pack	220122.0	12.0	0.0	14472	15266	16657	16333	-5.740106	-17.225462	144.296556	-1.198197	2.785532	0.14335699999999998	16553.0	13182.0	18738.0	15907.0
small battery pack	220123.0	12.0	0.0	14472	15266	16657	16333	4.473777	-11.318349000000001	134.560271	-2.145203	2.19761	0.172957	16553.0	13183.0	18739.0	15931.0
small battery pack	220124.0	12.0	0.0	14472	15266	16657	16333	-3.707988	-15.66441	136.668319	-0.910206	2.910686	0.171602	16552.0	13178.0	18737.0	15930.0
small battery pack	220125.0	12.0	0.0	14472	15266	16657	16333	-4.58608	-15.376129	139.66812	-0.7048979999999999	-3.088965	-0.117185	16525.0	13200.0	18712.0	15931.0
small battery pack	220126.0	12.0	0.0	14472	15266	16657	16333	5.034045	-8.901322	129.44275	-1.632796	2.616632	0.17149	16489.0	13244.0	18676.0	15919.0
small battery pack	220127.0	12.0	0.0	14472	15266	16657	16333	-14.656827	-19.013111	132.068262	0.08570900000000001	3.075973	0.141943	16538.0	13193.0	18723.0	15930.0
small battery pack	220128.0	12.0	0.0	14472	15266	16657	16333	15.007603	-16.516403	129.447803	-1.89058	2.420292	0.20481100000000002	16552.0	13182.0	18740.0	15928.0
small battery pack	220129.0	12.0	0.0	14472	15266	16657	16333	2.264288	-20.500770000000003	129.100829	-0.603549	2.9984610000000003	0.191074	16492.0	13236.0	18680.0	15930.0
small battery pack	220130.0	12.0	0.0	14472	15266	16657	16333	-8.497189	-16.720115	131.789655	-0.42931099999999994	3.039947	0.177172	16551.0	13177.0	18737.0	15930.0
small battery pack	220131.0	12.0	0.0	14472	15266	16657	16333	3.655593	-11.878798	133.20303	-1.8910740000000001	2.43858	0.163232	16554.0	13185.0	18739.0	15909.0
small battery pack	220132.0	12.0	0.0	14472	15266	16657	16333	-4.927757	-14.091919	132.526267	0.446999	3.081025	0.080347	16552.0	13178.0	18738.0	15930.0
small battery pack	220133.0	12.0	0.0	14472	15266	16657	16333	8.166861	-15.114207	127.983154	-1.8161580000000002	2.491217	0.23976599999999998	16509.0	13220.0	18697.0	15928.0
small battery pack	220134.0	12.0	0.0	14472	15266	16657	16333	-0.601276	-17.817848	139.127379	0.594761	3.1741040000000003	0.18543900000000002	16552.0	13178.0	18737.0	15930.0
small battery pack	220135.0	12.0	0.0	14472	15266	16657	16333	-2.0273630000000002	-15.640516	131.005473	-1.544498	2.641929	0.168156	16510.0	13223.0	18699.0	15930.0
small battery pack	220136.0	12.0	0.0	14472	15266	16657	16333	-5.003912000000001	-27.525423999999997	130.03966100000002	0.426034	3.088698	0.18896300000000002	16492.0	13240.0	18681.0	15930.0
small battery pack	220137.0	12.0	0.0	14472	15266	16657	16333	13.267793	-10.521249000000001	131.383223	-1.901545	2.4314080000000002	0.193846	16495.0	13233.0	18682.0	15930.0
small battery pack	220138.0	12.0	0.0	14472	15266	16657	16333	1.7600790000000002	-9.746553	127.458198	-1.624891	2.6013610000000003	0.154342	16549.0	13176.0	18737.0	15930.0
small battery pack	220139.0	12.0	0.0	14472	15266	16657	16333	4.740683	-18.882676999999997	128.829016	-1.7387759999999999	2.5323700000000002	0.200913	16552.0	13176.0	18737.0	15930.0
small battery pack	220140.0	12.0	0.0	14472	15266	16657	16333	-3.850836	-17.308004	126.39561299999998	0.015434999999999999	3.113221	0.170453	16268.0	13462.0	18454.0	15930.0
small battery pack	220141.0	12.0	0.0	14472	15266	16657	16333	9.758424	-12.170297999999999	128.965807	-1.612575	2.6369119999999997	0.17011199999999999	16551.0	13176.0	18737.0	15912.0
small battery pack	220142.0	12.0	0.0	14472	15266	16657	16333	5.0890010000000006	-11.462652	129.109542	0.6598649999999999	3.039216	0.09549500000000001	16455.0	13276.0	18639.0	15930.0
small battery pack	220143.0	12.0	0.0	14472	15266	16657	16333	-0.653424	-15.828529999999999	126.87943999999999	-1.3725829999999999	2.741878	0.150112	16552.0	13182.0	18740.0	15921.0
small battery pack	220144.0	12.0	0.0	14472	15266	16657	16333	-7.093389	-21.241457	125.70268100000001	-0.189046	3.0559830000000003	0.10466700000000001	16550.0	13178.0	18740.0	15930.0
small battery pack	220145.0	12.0	0.0	14472	15266	16657	16333	-2.791867	-25.753825	128.598105	-0.015465999999999999	3.149539	0.12811	16552.0	13176.0	18740.0	15930.0
